User,WorkingHours,@timestamp,BU,type
glorial,1:26:07,2020-06-22 19:34:52.206140,HRFA,elk
kolb,17:51:14,2020-06-22 19:34:52.206140,HRFA,elk
montez,5:20:43,2020-06-22 19:34:52.206140,HRFA,elk
craigl,23:59:48,2020-06-22 19:34:52.206140,HRFA,elk
cherrya,2:56:37,2020-06-22 19:34:52.206140,HRFA,elk
llee,0:02:43,2020-06-22 19:34:52.206140,HRFA,elk
mei,4:45:25,2020-06-22 19:34:52.206140,HRFA,elk
arpi,8:16:08,2020-06-22 19:34:52.206140,HRFA,elk
jai,7:31:36,2020-06-22 19:34:52.206140,HRFA,elk
pallavid,1:20:10,2020-06-22 19:34:52.206140,HRFA,elk
weichien,5:46:22,2020-06-22 19:34:52.206140,HRFA,elk
mary,20:51:50,2020-06-22 19:34:52.206140,HRFA,elk
desa,0:06:27,2020-06-22 19:34:52.206140,HRFA,elk
van,22:50:28,2020-06-22 19:34:52.206140,HRFA,elk
dion,2:17:16,2020-06-22 19:34:52.206140,HRFA,elk
adil,0:07:34,2020-06-22 19:34:52.206140,HRFA,elk
