User,WorkingHours,@timestamp,BU,type
gussman,4:29:14,2020-06-22 19:34:52.206140,FIN,elk
anudeepp,3:23:25,2020-06-22 19:34:52.206140,FIN,elk
ila,13:37:56,2020-06-22 19:34:52.206140,FIN,elk
anag,1:27:49,2020-06-22 19:34:52.206140,FIN,elk
bharti,14:33:30,2020-06-22 19:34:52.206140,FIN,elk
achi,9:09:51,2020-06-22 19:34:52.206140,FIN,elk
gyang,5:44:18,2020-06-22 19:34:52.206140,FIN,elk
sur,8:15:41,2020-06-22 19:34:52.206140,FIN,elk
mag,2:08:34,2020-06-22 19:34:52.206140,FIN,elk
dev,5:59:30,2020-06-22 19:34:52.206140,FIN,elk
tommyle,3:26:22,2020-06-22 19:34:52.206140,FIN,elk
mahesha,21:43:16,2020-06-22 19:34:52.206140,FIN,elk
sampat,4:09:21,2020-06-22 19:34:52.206140,FIN,elk
thuy,6:24:27,2020-06-22 19:34:52.206140,FIN,elk
mtay,9:27:17,2020-06-22 19:34:52.206140,FIN,elk
vis,10:57:15,2020-06-22 19:34:52.206140,FIN,elk
beewan,11:53:39,2020-06-22 19:34:52.206140,FIN,elk
shimpi,0:03:39,2020-06-22 19:34:52.206140,FIN,elk
rprasad,16:51:02,2020-06-22 19:34:52.206140,FIN,elk
azh,6:56:42,2020-06-22 19:34:52.206140,FIN,elk
kare,16:23:45,2020-06-22 19:34:52.206140,FIN,elk
kimka,0:04:17,2020-06-22 19:34:52.206140,FIN,elk
pkommu,9:51:38,2020-06-22 19:34:52.206140,FIN,elk
lihui,9:42:22,2020-06-22 19:34:52.206140,FIN,elk
prathiba,2:06:46,2020-06-22 19:34:52.206140,FIN,elk
rositas,0:37:01,2020-06-22 19:34:52.206140,FIN,elk
poulamic,5:27:49,2020-06-22 19:34:52.206140,FIN,elk
zliang,0:20:10,2020-06-22 19:34:52.206140,FIN,elk
joshuao,0:00:01,2020-06-22 19:34:52.206140,FIN,elk
adarsh,6:58:22,2020-06-22 19:34:52.206140,FIN,elk
stahl,0:30:35,2020-06-22 19:34:52.206140,FIN,elk
jzandona,15:49:50,2020-06-22 19:34:52.206140,FIN,elk
cori,1:26:15,2020-06-22 19:34:52.206140,FIN,elk
jimenez,0:11:00,2020-06-22 19:34:52.206140,FIN,elk
jayr,0:44:34,2020-06-22 19:34:52.206140,FIN,elk
aden,2:48:35,2020-06-22 19:34:52.206140,FIN,elk
drosalli,11:09:12,2020-06-22 19:34:52.206140,FIN,elk
pramodh,0:59:42,2020-06-22 19:34:52.206140,FIN,elk
amrit,1:40:21,2020-06-22 19:34:52.206140,FIN,elk
phong,17:01:27,2020-06-22 19:34:52.206140,FIN,elk
dina,1:10:56,2020-06-22 19:34:52.206140,FIN,elk
imelda,16:22:54,2020-06-22 19:34:52.206140,FIN,elk
ccabrera,3:23:47,2020-06-22 19:34:52.206140,FIN,elk
dhanu,8:00:07,2020-06-22 19:34:52.206140,FIN,elk
sic,0:52:59,2020-06-22 19:34:52.206140,FIN,elk
punj,8:46:56,2020-06-22 19:34:52.206140,FIN,elk
utpal,14:50:08,2020-06-22 19:34:52.206140,FIN,elk
sujatha,0:20:39,2020-06-22 19:34:52.206140,FIN,elk
lane,0:31:23,2020-06-22 19:34:52.206140,FIN,elk
jimmytam,2:15:53,2020-06-22 19:34:52.206140,FIN,elk
ckelly,2:09:56,2020-06-22 19:34:52.206140,FIN,elk
clear,2:38:35,2020-06-22 19:34:52.206140,FIN,elk
lui,0:41:36,2020-06-22 19:34:52.206140,FIN,elk
juliap,4:40:10,2020-06-22 19:34:52.206140,FIN,elk
sachinb,20:19:18,2020-06-22 19:34:52.206140,FIN,elk
hilde,1:01:36,2020-06-22 19:34:52.206140,FIN,elk
cai,3:27:24,2020-06-22 19:34:52.206140,FIN,elk
echen,0:05:22,2020-06-22 19:34:52.206140,FIN,elk
okamura,1:40:48,2020-06-22 19:34:52.206140,FIN,elk
tgiles,5:00:35,2020-06-22 19:34:52.206140,FIN,elk
benitez,1:27:16,2020-06-22 19:34:52.206140,FIN,elk
avin,1:56:27,2020-06-22 19:34:52.206140,FIN,elk
martint,1:54:38,2020-06-22 19:34:52.206140,FIN,elk
mikeski,1:45:35,2020-06-22 19:34:52.206140,FIN,elk
siddam,0:36:55,2020-06-22 19:34:52.206140,FIN,elk
umaurya,3:30:31,2020-06-22 19:34:52.206140,FIN,elk
victortr,0:16:43,2020-06-22 19:34:52.206140,FIN,elk
wshi,3:46:29,2020-06-22 19:34:52.206140,FIN,elk
mnguyen,2:02:07,2020-06-22 19:34:52.206140,FIN,elk
tylers,3:14:33,2020-06-22 19:34:52.206140,FIN,elk
manek,2:10:32,2020-06-22 19:34:52.206140,FIN,elk
amrita,0:16:32,2020-06-22 19:34:52.206140,FIN,elk
nell,4:23:39,2020-06-22 19:34:52.206140,FIN,elk
kford,0:30:06,2020-06-22 19:34:52.206140,FIN,elk
neel,0:07:38,2020-06-22 19:34:52.206140,FIN,elk
gajabi,15:41:15,2020-06-22 19:34:52.206140,FIN,elk
joonpark,5:00:08,2020-06-22 19:34:52.206140,FIN,elk
shirley,2:22:49,2020-06-22 19:34:52.206140,FIN,elk
treesha,1:52:25,2020-06-22 19:34:52.206140,FIN,elk
aro,8:52:31,2020-06-22 19:34:52.206140,FIN,elk
jessie,10:44:40,2020-06-22 19:34:52.206140,FIN,elk
sasanka,22:50:53,2020-06-22 19:34:52.206140,FIN,elk
mnchua,22:50:36,2020-06-22 19:34:52.206140,FIN,elk
armeng,11:35:44,2020-06-22 19:34:52.206140,FIN,elk
kandlur,0:53:36,2020-06-22 19:34:52.206140,FIN,elk
skurutz,1:50:28,2020-06-22 19:34:52.206140,FIN,elk
thowells,3:26:24,2020-06-22 19:34:52.206140,FIN,elk
muru,6:46:30,2020-06-22 19:34:52.206140,FIN,elk
zachary,16:39:52,2020-06-22 19:34:52.206140,FIN,elk
fragoso,3:17:11,2020-06-22 19:34:52.206140,FIN,elk
tony,0:30:06,2020-06-22 19:34:52.206140,FIN,elk
anjanm,16:20:15,2020-06-22 19:34:52.206140,FIN,elk
daven,2:14:43,2020-06-22 19:34:52.206140,FIN,elk
sateesha,15:51:05,2020-06-22 19:34:52.206140,FIN,elk
rkim,0:36:49,2020-06-22 19:34:52.206140,FIN,elk
glorias,5:17:04,2020-06-22 19:34:52.206140,FIN,elk
acho,4:29:38,2020-06-22 19:34:52.206140,FIN,elk
lindafoo,3:28:22,2020-06-22 19:34:52.206140,FIN,elk
bar,23:44:56,2020-06-22 19:34:52.206140,FIN,elk
apat,17:35:45,2020-06-22 19:34:52.206140,FIN,elk
thener,0:00:03,2020-06-22 19:34:52.206140,FIN,elk
indiram,5:31:40,2020-06-22 19:34:52.206140,FIN,elk
mdinesha,13:56:27,2020-06-22 19:34:52.206140,FIN,elk
patil,4:53:50,2020-06-22 19:34:52.206140,FIN,elk
chinnapp,12:37:05,2020-06-22 19:34:52.206140,FIN,elk
skpatel,11:45:06,2020-06-22 19:34:52.206140,FIN,elk
rvictor,18:36:02,2020-06-22 19:34:52.206140,FIN,elk
para,15:11:02,2020-06-22 19:34:52.206140,FIN,elk
roche,15:09:40,2020-06-22 19:34:52.206140,FIN,elk
man,11:12:00,2020-06-22 19:34:52.206140,FIN,elk
kataria,17:36:06,2020-06-22 19:34:52.206140,FIN,elk
kartikas,11:16:03,2020-06-22 19:34:52.206140,FIN,elk
gho,4:10:05,2020-06-22 19:34:52.206140,FIN,elk
armugam,4:29:23,2020-06-22 19:34:52.206140,FIN,elk
malla,9:05:06,2020-06-22 19:34:52.206140,FIN,elk
mahendrc,22:50:28,2020-06-22 19:34:52.206140,FIN,elk
bapu,12:55:30,2020-06-22 19:34:52.206140,FIN,elk
hpradee,11:43:15,2020-06-22 19:34:52.206140,FIN,elk
