items,@timestamp,type,network_device_type
cn58-c9300-4.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9300-5.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9300-6.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9410-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9410-4.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9410-5.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9410-6.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9300-training.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
tw52-apc-sw-b.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
tw14-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
tw14-c9300-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
tw14-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
tw14-c9410-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in09-c9410-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in24-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in24-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn30-c3650-5f-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn30-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn63-c2960-ext.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn30-c3650-training.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
vn04-c9407-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
vn03-c9407-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in23-c4506-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9407-adm.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9300-adm.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9410-trng.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9300-trng.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb21-c2960cx-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb21-c2960cx-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb01-raritan-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt02-raritan-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
kr03-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fi03-c9300-2,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9407-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9407-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9300-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9300-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9300-4.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9300-5.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9300-6.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
nl20-c3560x-lab.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de06-c2960x-lab1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
il01-c3650-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt01-c3650-5,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr12-c3650-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9300-Fac-1F.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9300-Fac-3F.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9300-Fac-4F.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn45-c9300-Fac-5F.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pl01-c9300uxm-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de06-c2960s-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de06-c2960s-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt01-c3750x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pl01-c3750x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9300-idf3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
il01-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
il01-c3560x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
il01-c3560x-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
ru20-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
ru20-c3560x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
nl20-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de04-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de04-c3560x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de04-c3560x-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr65-c3560x-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr65-c3560x-2,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr65-c3560x-3,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de06-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de06-c3560x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt02-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr65-c3560x-4.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
mdc-c3750x-03.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
mdc-c3750x-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt01-c3750x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
tw04-c4507-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
jp01-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
jp01-c4510-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
jp01-c9410-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in23-c3560x-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in74-c3560-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
jp02-c3750-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn30-c3560-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn30-c3560-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn30-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn63-c2960-int.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
ie02-c3560x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
ie02-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
IN19-C4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
IN19-C4506-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in25-c3560-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in74-c3750x-1a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in74-c3560x-kdbi.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in74-c3560x-4.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in74-c3560x-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
il01-c3560x-4.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
il01-c3560x-5.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in24-c3560-1.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in24-c3560-2.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
be06-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de11-c3560x-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr03-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr03-c3560x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb50-c3560c-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt02-c3560x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de11-c3560x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr42-c2960s-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
it01-c2960s-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
it01-c2960s-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in45-c3560-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
IN74-c3560x-5.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9300-gh.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in19-c4506-2.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in19-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in19-c3650-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr65-c3560x-5.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
sg01-c3750x-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in74-c3560x-7.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in74-c3560x-6.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
lk01-c3560-int.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
il01-c4506-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
il01-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de02-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9407-gh.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb11-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
lk01-c3650-4.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
lk01-c3650-5.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
lk01-c3650-6.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
jp02-c2960-training.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
PT02-OfficeSwitch-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
PT02-OfficeSwitch-2,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
kr02-c3750x-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
kr02-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
kr02-c4510-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c3850x-trng,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
vn07-c9300-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
dk03-c9300-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
lk01-c3650-7.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de02-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb01-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
de02-c4500x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
ch10-c3850x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
it01-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
fr42-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in24-c4507-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
cn63-c4507-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
ru20-c3850x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
fr03-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
IN46-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
cn34-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
gb72-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
se80-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
IN33-C4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
tw52-c3850-dsa.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
my01-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
pt02-c3850-1.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
jp01-n9324-1a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
mdc-n9324-1a,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
mdc-n9324-1b,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
kr05-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
cn08-c9410-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
lk02-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
pt02-c4500x-1.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in37-c9410-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
pl01-c4500x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
tw14-c9500-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
cn29-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in18-c4510-1.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
cn58-c9500-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
gb12-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
vn04-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
vn03-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
de17-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
kr03-c9410-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
cn45-c9500-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
tw17-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
gb19-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
ro02-c9300uxm-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
vn07-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
ie02-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
pt01-c4900m-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
pt01-c4900m-01,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
jp01-n9324-1b.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in23-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
cn30-c4500x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
indc-c4500x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
de04-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in01-c6880x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in45-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in18-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
sg01-c3750x-core.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
IN09-c6880x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
tw52-c6880-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
fi03-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
pl01-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in7b-c6880x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
LK01-c4507-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
cn30-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
il01-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
tw01-c6880-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
tw04-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
gb11-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
fi01-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in32-c4510-1.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
jp02-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
de06-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
gb14-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
fr65-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
gb50-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in19-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
am04-c9500-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
PT02-hp-CoreSwitch,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
kr02-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
il01-c4500x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
dk03-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
in08-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
nl03-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_CORE
pt01-c3750x-DC.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
fr65-c3560x-DC.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
fr65-n5648-1b.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
fr65-n5648-1a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
pt01-vpn-switch.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
fi03-c9300-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
kr02-n5548-1b.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
sg01-c3560x-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
pl01-c9300uxm-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
de02-c3650-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
indc-n93360-1a,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
indc-n93360-1b,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
ru20-c3750-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
mdc-n5596-1a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
mdc-n5596-1b.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
jp01-n5548-1a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
jp01-n5548-1b.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
in19-n5596-1a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
in19-n5596-1b.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
indc-n5548-1a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
indc-n5548-1b.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
tw52-dca-n5672-a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
tw52-dca-n5672-b.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
tw52-dcb-n5672-a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
tw52-dcb-n5672-b.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
in7b-c2960x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
mdc-n5548-1a,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
mdc-n5548-1b,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
tw04-n3000-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
am04-n5548-1a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
am04-n5548-1b.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
PT02-DCswitch-B,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
kr02-n5548-1a.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DC
indc-c3850-dmz,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DMZ
mdc-c9500-ext-1.sp.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DMZ
mdc-c9500-ext-2.sp.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DMZ
am04-c3650-dmz.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DMZ
mdc-c3750x-dmz-01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DMZ
jp01-c3750-dmz.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DMZ
sanminag-c2960-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DMZ
sanminag-c2960-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_DMZ
cn58-a8320-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
kr02-c2960-ilo.intenal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
kr02-apc-switch.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
